Unnamed: 0,classified_id,classified_type,classified_price,classified_zip,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_outdoor_terrace_exists,customer_id
352,10128207.0,apartment,350000,1000.0,usahyperequipped,2013.0,asnew,gas,67.0,1.0,0.0,True,1817271.0
353,10131451.0,apartment,395000,1180.0,hyperequipped,1968.0,asnew,fueloil,243.0,3.0,0.0,True,3880990.0
354,10131537.0,apartment,414355,1040.0,installed,1965.0,justrenovated,fueloil,111.0,2.0,0.0,True,1229100.0
355,10131536.0,apartment,414355,1150.0,installed,1965.0,justrenovated,fueloil,111.0,2.0,0.0,True,1229100.0
356,10131533.0,apartment,426205,1040.0,installed,1965.0,justrenovated,fueloil,111.0,2.0,0.0,True,1229100.0
357,10131538.0,apartment,426205,1150.0,installed,1965.0,justrenovated,fueloil,111.0,2.0,0.0,True,1229100.0
358,10131088.0,apartment,450000,1200.0,hyperequipped,1960.0,asnew,gas,253.0,3.0,0.0,True,3787160.0
359,10131544.0,apartment,458150,1040.0,installed,1965.0,justrenovated,fueloil,111.0,2.0,0.0,True,1229100.0
360,10131541.0,apartment,458150,1040.0,installed,1965.0,justrenovated,fueloil,111.0,2.0,0.0,True,1229100.0
361,10131539.0,apartment,458150,1040.0,installed,1965.0,justrenovated,fueloil,111.0,2.0,0.0,True,1229100.0
362,10131545.0,apartment,458150,1150.0,installed,1965.0,justrenovated,fueloil,111.0,2.0,0.0,True,1229100.0
363,10131542.0,apartment,458150,1150.0,installed,1965.0,justrenovated,fueloil,111.0,2.0,0.0,True,1229100.0
364,10131540.0,apartment,458150,1150.0,installed,1965.0,justrenovated,fueloil,111.0,2.0,0.0,True,1229100.0
365,10130961.0,apartment,545000,3000.0,installed,1951.0,justrenovated,gas,188.0,3.0,0.0,0,3823799.0
368,10131901.0,apartment,699000,8560.0,installed,1988.0,asnew,gas,197.0,2.0,0.0,True,3577076.0
371,10136353.0,apartment,285000,1000.0,usahyperequipped,1930.0,asnew,gas,247.0,1.0,0.0,True,2890241.0
372,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
374,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
376,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
378,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
379,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
380,10137997.0,apartment,315000,8500.0,installed,1988.0,asnew,gas,210.0,2.0,0.0,True,3577076.0
381,10136049.0,apartment,645000,1050.0,semiequipped,1945.0,tobedoneup,gas,247.0,4.0,0.0,True,1355753.0
387,9882569.0,apartment,95000,8370.0,installed,1930.0,good,gas,305.0,1.0,0.0,0,2759428.0
389,10067806.0,apartment,119000,8370.0,installed,1948.0,tobedoneup,gas,264.0,2.0,0.0,True,2759428.0
390,10047588.0,apartment,125000,8370.0,installed,1953.0,torenovate,gas,320.0,1.0,0.0,True,3452561.0
392,10104913.0,apartment,129000,1030.0,installed,1992.0,good,electric,349.0,0.0,0.0,0,1229100.0
393,9985952.0,apartment,129000,4820.0,installed,2010.0,good,gas,389.0,2.0,0.0,True,3502683.0
394,9985951.0,apartment,129000,4820.0,installed,2010.0,good,gas,193.0,2.0,0.0,True,3502683.0
395,9985950.0,apartment,129000,4820.0,installed,2010.0,good,gas,128.0,2.0,0.0,True,3502683.0
396,9985948.0,apartment,129000,4820.0,installed,2010.0,good,gas,323.0,2.0,0.0,True,3502683.0
397,9985947.0,apartment,129000,4820.0,installed,2010.0,good,gas,387.0,2.0,0.0,True,3502683.0
398,9985946.0,apartment,129000,4820.0,installed,2010.0,good,gas,128.0,2.0,0.0,True,3502683.0
399,9985945.0,apartment,129000,4820.0,installed,2010.0,good,gas,190.0,2.0,0.0,True,3502683.0
402,9999573.0,apartment,137500,1030.0,installed,2004.0,good,electric,527.0,1.0,0.0,0,3823799.0
406,10097123.0,apartment,149000,4020.0,notinstalled,1963.0,tobedoneup,gas,230.0,3.0,0.0,True,3502683.0
408,10123521.0,apartment,155000,1030.0,installed,1983.0,good,gas,364.0,0.0,0.0,True,2305.0
409,10129045.0,apartment,155000,4000.0,semiequipped,1956.0,good,gas,150.0,2.0,0.0,True,3292073.0
410,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
412,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
414,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
416,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
417,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
418,10015768.0,apartment,155000,7090.0,installed,1980.0,justrenovated,gas,137.0,2.0,0.0,True,1485.0
421,9993219.0,apartment,156000,4460.0,installed,1875.0,asnew,gas,178.0,2.0,0.0,True,2144544.0
431,9673194.0,apartment,169000,1020.0,hyperequipped,1973.0,good,gas,169.0,1.0,0.0,True,1612310.0
434,9760308.0,apartment,169500,4020.0,semiequipped,2011.0,good,gas,170.0,2.0,0.0,0,1887062.0
439,10092233.0,apartment,175000,2660.0,installed,1974.0,asnew,gas,155.0,2.0,0.0,True,1237655.0
441,10040048.0,apartment,175000,8430.0,installed,1968.0,good,electric,169.0,0.0,0.0,0,1765783.0
443,10060832.0,apartment,179000,1080.0,installed,1965.0,asnew,fueloil,153.0,2.0,0.0,True,3860091.0
444,10076221.0,apartment,179000,4000.0,installed,2011.0,asnew,electric,151.0,2.0,0.0,0,3502683.0
445,10077686.0,apartment,179000,4520.0,installed,2006.0,justrenovated,electric,217.0,2.0,0.0,True,2778803.0
446,10116179.0,apartment,179000,8370.0,installed,2007.0,good,gas,78.0,1.0,0.0,True,2759428.0
447,10059062.0,apartment,179000,8370.0,installed,1974.0,good,gas,173.0,0.0,0.0,True,2759428.0
448,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
450,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
452,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
454,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
455,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
457,9991916.0,apartment,180000,4020.0,hyperequipped,1925.0,tobedoneup,gas,276.0,3.0,0.0,True,3292073.0
463,10023134.0,apartment,184000,1600.0,notinstalled,1969.0,tobedoneup,gas,688.0,1.0,0.0,True,2041.0
464,10113138.0,apartment,184000,1601.0,notinstalled,1969.0,tobedoneup,gas,688.0,1.0,0.0,True,2041.0
466,9207633.0,apartment,185000,1030.0,hyperequipped,1965.0,asnew,gas,186.0,0.0,0.0,True,2305.0
467,10012691.0,apartment,185000,1731.0,installed,1969.0,good,fueloil,142.0,2.0,0.0,True,2019.0
472,10118977.0,apartment,189500,9900.0,hyperequipped,1971.0,justrenovated,electric,330.0,1.0,0.0,0,3701704.0
475,10109647.0,apartment,190000,4300.0,semiequipped,1995.0,tobedoneup,fueloil,230.0,2.0,0.0,0,3130786.0
479,10112447.0,apartment,193000,9200.0,installed,1931.0,justrenovated,gas,133.0,1.0,0.0,0,1369779.0
480,9772382.0,apartment,195000,4400.0,usainstalled,2008.0,good,gas,125.0,2.0,0.0,0,652522.0
486,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
488,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
490,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
492,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
493,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
498,10108891.0,apartment,198000,8370.0,installed,1972.0,good,fueloil,126.0,1.0,0.0,True,2759428.0
502,10120367.0,apartment,199000,2660.0,installed,1998.0,good,gas,205.0,2.0,0.0,True,1237655.0
504,10065268.0,apartment,199000,4000.0,installed,1970.0,good,fueloil,202.0,2.0,0.0,0,3502683.0
505,10036844.0,apartment,199000,4000.0,installed,2006.0,good,gas,105.0,2.0,0.0,True,3292073.0
506,10108693.0,apartment,199000,5060.0,hyperequipped,2001.0,asnew,gas,86.0,2.0,0.0,True,70817.0
509,10107760.0,apartment,199000,9600.0,installed,1970.0,good,gas,174.0,2.0,0.0,True,487012.0
518,9437060.0,apartment,209000,1090.0,semiequipped,1963.0,good,fueloil,749.0,2.0,0.0,True,3068837.0
521,9861272.0,apartment,210000,1140.0,semiequipped,1937.0,torenovate,gas,201.0,1.0,0.0,True,2305.0
524,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
526,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
528,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
530,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
531,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
532,10030229.0,apartment,212000,8370.0,installed,1977.0,good,gas,150.0,0.0,0.0,True,2759428.0
536,9736642.0,apartment,215000,1120.0,installed,1960.0,justrenovated,gas,596.0,1.0,0.0,0,2959413.0
537,9797478.0,apartment,215000,1400.0,hyperequipped,1976.0,asnew,gas,277.0,3.0,0.0,True,70817.0
539,9404012.0,apartment,219000,1030.0,installed,1959.0,good,gas,626.0,2.0,0.0,True,2305.0
540,9708324.0,apartment,219000,1080.0,usahyperequipped,2011.0,good,gas,127.0,2.0,0.0,0,208736.0
541,9953490.0,apartment,219000,3001.0,usainstalled,1973.0,good,fueloil,110.0,1.0,0.0,0,2017827.0
547,9933753.0,apartment,220000,1060.0,installed,1960.0,good,gas,450.0,1.0,0.0,0,2895200.0
549,10117647.0,apartment,220000,9300.0,installed,2008.0,good,gas,232.0,2.0,0.0,True,3652590.0
552,10082214.0,apartment,224000,2880.0,hyperequipped,1970.0,good,gas,683.0,2.0,0.0,True,459890.0
554,10069932.0,apartment,225000,1000.0,usainstalled,2000.0,good,electric,408.0,1.0,0.0,0,3823799.0
555,9986284.0,apartment,225000,1090.0,usahyperequipped,1970.0,asnew,gas,73.0,2.0,0.0,True,2283712.0
556,9993419.0,apartment,225000,1200.0,notinstalled,1963.0,tobedoneup,gas,148.0,1.0,0.0,True,145409.0
557,10129674.0,apartment,225000,1800.0,hyperequipped,2005.0,asnew,gas,140.0,1.0,0.0,0,2446317.0
561,9595862.0,apartment,229000,1090.0,usahyperequipped,1958.0,good,gas,71.0,3.0,0.0,True,208736.0
562,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
564,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
566,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
568,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
569,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
571,10048026.0,apartment,229000,4540.0,installed,2013.0,good,pellet,135.0,2.0,0.0,True,2778803.0
572,9960424.0,apartment,229000,4870.0,installed,2013.0,asnew,gas,206.0,3.0,0.0,True,652522.0
578,10116430.0,apartment,229950,8792.0,installed,2007.0,good,electric,282.0,2.0,0.0,True,2289068.0
580,10011862.0,apartment,230000,1400.0,semiequipped,2011.0,good,gas,126.0,1.0,0.0,True,3530190.0
581,9850489.0,apartment,230000,1400.0,hyperequipped,1965.0,asnew,gas,142.0,2.0,0.0,True,70817.0
588,10003223.0,apartment,235000,1000.0,semiequipped,1958.0,tobedoneup,fueloil,204.0,1.0,0.0,True,145409.0
589,10011943.0,apartment,235000,1020.0,usainstalled,1955.0,good,gas,199.0,2.0,0.0,True,2959413.0
590,10018188.0,apartment,235000,8370.0,installed,1967.0,good,gas,193.0,2.0,0.0,True,2759428.0
591,9912368.0,apartment,239000,1080.0,installed,1968.0,tobedoneup,gas,167.0,2.0,0.0,True,208736.0
592,10018567.0,apartment,239000,1083.0,usahyperequipped,1966.0,justrenovated,gas,202.0,2.0,0.0,True,208736.0
595,10070606.0,apartment,239000,8370.0,installed,1976.0,good,gas,200.0,1.0,0.0,True,2759428.0
596,10070605.0,apartment,239000,8370.0,installed,1976.0,good,gas,206.0,1.0,0.0,True,2759428.0
597,10068417.0,apartment,239000,8370.0,installed,1966.0,good,gas,320.0,2.0,0.0,True,2759428.0
600,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
602,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
604,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
606,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
607,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
608,10005213.0,apartment,240000,1160.0,hyperequipped,1939.0,good,gas,261.0,1.0,0.0,0,145409.0
609,10108196.0,apartment,240000,1730.0,installed,1975.0,justrenovated,gas,260.0,2.0,0.0,True,2019.0
610,10100702.0,apartment,240000,2800.0,semiequipped,1973.0,torenovate,gas,175.0,2.0,0.0,True,87803.0
616,9943544.0,apartment,245000,1080.0,hyperequipped,1994.0,good,gas,142.0,2.0,0.0,True,208736.0
621,8870433.0,apartment,249000,1200.0,installed,1969.0,good,gas,247.0,2.0,0.0,True,2305.0
622,10125493.0,apartment,249000,2660.0,installed,2019.0,asnew,gas,100.0,1.0,0.0,True,1237655.0
627,9805710.0,apartment,249000,9600.0,installed,2006.0,good,electric,185.0,2.0,0.0,True,487012.0
631,10085066.0,apartment,250000,1082.0,usahyperequipped,1950.0,good,gas,240.0,1.0,0.0,0,1511552.0
632,9975955.0,apartment,250000,1400.0,semiequipped,1992.0,asnew,electric,301.0,2.0,0.0,True,70817.0
633,10104919.0,apartment,250000,8660.0,hyperequipped,2008.0,asnew,electric,183.0,1.0,0.0,True,3291403.0
638,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
640,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
642,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
644,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
645,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
651,9928806.0,apartment,255000,1140.0,hyperequipped,1962.0,good,gas,813.0,2.0,0.0,True,145409.0
652,10034103.0,apartment,255000,1200.0,notinstalled,1974.0,tobedoneup,gas,118.0,2.0,0.0,True,145409.0
659,10091079.0,apartment,259000,1070.0,notinstalled,1930.0,good,gas,280.0,2.0,0.0,0,2575488.0
660,10099839.0,apartment,259000,4340.0,installed,2008.0,good,gas,193.0,2.0,0.0,True,1887062.0
664,10110446.0,apartment,259500,4480.0,installed,2016.0,good,gas,130.0,2.0,0.0,True,2222.0
666,10016841.0,apartment,260000,1020.0,hyperequipped,1972.0,good,gas,161.0,3.0,0.0,True,208736.0
676,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
678,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
680,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
682,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
683,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
689,9628429.0,apartment,265000,1030.0,hyperequipped,1940.0,asnew,gas,197.0,1.0,0.0,True,2305.0
690,8827250.0,apartment,265000,1030.0,semiequipped,1960.0,good,gas,177.0,2.0,0.0,True,2305.0
691,9976637.0,apartment,265000,1090.0,hyperequipped,2001.0,good,electric,256.0,2.0,0.0,True,208736.0
692,10103521.0,apartment,265000,1140.0,usahyperequipped,1971.0,asnew,fueloil,119.0,2.0,0.0,True,145409.0
693,10026773.0,apartment,265000,1160.0,installed,1965.0,good,gas,252.0,2.0,0.0,True,3623946.0
694,10115936.0,apartment,265000,1780.0,semiequipped,1989.0,good,gas,132.0,2.0,0.0,True,2019.0
702,10050268.0,apartment,269000,3000.0,semiequipped,1957.0,tobedoneup,gas,170.0,2.0,0.0,True,2017827.0
703,10039576.0,apartment,269000,4100.0,installed,2008.0,good,gas,198.0,3.0,0.0,True,3545942.0
705,10102115.0,apartment,269000,8400.0,semiequipped,1966.0,good,gas,138.0,2.0,0.0,True,3063242.0
707,9958900.0,apartment,270000,1200.0,installed,1971.0,tobedoneup,gas,208.0,2.0,0.0,True,3623946.0
708,10116564.0,apartment,270000,1370.0,installed,2010.0,asnew,gas,104.0,2.0,0.0,True,3666131.0
712,10014521.0,apartment,275000,1050.0,hyperequipped,1930.0,good,gas,391.0,2.0,0.0,0,1731013.0
714,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
716,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
718,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
720,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
721,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
722,10108179.0,apartment,275000,2890.0,installed,2007.0,good,gas,118.0,3.0,0.0,True,3377966.0
729,9973024.0,apartment,280000,1080.0,hyperequipped,1965.0,good,gas,159.0,3.0,0.0,True,208736.0
737,10028270.0,apartment,285000,1030.0,hyperequipped,1958.0,good,gas,215.0,2.0,0.0,True,2305.0
738,9925383.0,apartment,285000,1200.0,installed,1956.0,asnew,gas,473.0,2.0,0.0,True,145409.0
741,10022778.0,apartment,285000,5030.0,usahyperequipped,2016.0,asnew,gas,85.0,2.0,0.0,True,3876112.0
743,10129823.0,apartment,289000,1000.0,installed,2016.0,good,gas,60.0,1.0,0.0,0,2138257.0
746,9973477.0,apartment,289000,4680.0,hyperequipped,2012.0,asnew,gas,77.0,1.0,0.0,True,3502683.0
747,10116178.0,apartment,289000,8370.0,installed,1986.0,good,electric,571.0,2.0,0.0,0,2759428.0
749,10109988.0,apartment,290000,6700.0,installed,2004.0,asnew,gas,143.0,2.0,0.0,True,3016162.0
752,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
754,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
756,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
758,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
759,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
764,10113565.0,apartment,295000,1000.0,installed,1930.0,good,gas,288.0,1.0,0.0,True,2575488.0
765,9999280.0,apartment,295000,1000.0,usainstalled,1903.0,asnew,gas,357.0,2.0,0.0,True,3623946.0
766,10122494.0,apartment,295000,1020.0,usahyperequipped,1954.0,justrenovated,gas,127.0,2.0,0.0,True,2916018.0
767,9355651.0,apartment,295000,1030.0,semiequipped,1960.0,asnew,fueloil,412.0,2.0,0.0,True,2305.0
769,9969545.0,apartment,295000,1050.0,installed,1959.0,good,gas,186.0,1.0,0.0,True,3623946.0
770,9960429.0,apartment,295000,1200.0,usainstalled,2000.0,good,gas,135.0,1.0,0.0,True,145409.0
775,9993344.0,apartment,295000,4800.0,installed,2012.0,asnew,gas,84.0,3.0,0.0,True,999811.0
777,10101692.0,apartment,295000,9120.0,installed,1997.0,good,electric,246.0,2.0,0.0,True,3396011.0
779,10084275.0,apartment,299000,1000.0,usainstalled,2012.0,asnew,gas,227.0,2.0,0.0,True,3068837.0
782,9605695.0,apartment,299000,1020.0,semiequipped,1958.0,tobedoneup,fueloil,340.0,3.0,0.0,True,208736.0
783,10077863.0,apartment,299000,1080.0,usainstalled,2012.0,asnew,gas,227.0,2.0,0.0,True,3068837.0
784,10057450.0,apartment,299000,1140.0,installed,1993.0,good,gas,152.0,3.0,0.0,True,145409.0
785,9910073.0,apartment,299000,1200.0,usahyperequipped,1957.0,good,gas,290.0,2.0,0.0,True,145409.0
786,10076019.0,apartment,299000,1300.0,usahyperequipped,2008.0,asnew,gas,130.0,2.0,0.0,True,1573.0
787,9920515.0,apartment,299000,1332.0,installed,1970.0,good,gas,300.0,3.0,0.0,True,3623946.0
788,10115935.0,apartment,299000,1780.0,installed,1955.0,good,gas,175.0,2.0,0.0,True,2019.0
790,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
792,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
794,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
796,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
797,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
798,10104899.0,apartment,299000,3300.0,installed,1994.0,good,electric,390.0,3.0,0.0,0,751548.0
800,9798034.0,apartment,300000,1332.0,installed,2002.0,asnew,gas,121.0,2.0,0.0,True,195590.0
813,10096544.0,apartment,315000,1050.0,hyperequipped,1960.0,tobedoneup,gas,227.0,2.0,0.0,True,145409.0
820,10117650.0,apartment,319500,9320.0,installed,2014.0,asnew,gas,100.0,3.0,0.0,True,3652590.0
821,10007670.0,apartment,320000,1200.0,installed,1972.0,asnew,gas,285.0,1.0,0.0,True,1355753.0
823,9849671.0,apartment,325000,1200.0,usainstalled,2008.0,asnew,gas,151.0,2.0,0.0,True,145409.0
824,10093107.0,apartment,325000,1930.0,hyperequipped,2014.0,asnew,gas,106.0,2.0,0.0,True,3595583.0
827,9284472.0,apartment,329000,1000.0,installed,1968.0,tobedoneup,gas,220.0,2.0,0.0,0,2443381.0
828,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
830,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
832,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
834,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
835,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
836,10126863.0,apartment,329000,1030.0,installed,1961.0,good,fueloil,269.0,2.0,0.0,True,2041.0
837,10088365.0,apartment,329000,1200.0,usahyperequipped,2013.0,good,gas,103.0,2.0,0.0,True,1584.0
838,10023120.0,apartment,329000,1861.0,installed,2015.0,good,gas,99.0,2.0,0.0,True,3377966.0
839,10025992.0,apartment,335000,1050.0,installed,1935.0,asnew,gas,248.0,1.0,0.0,True,954651.0
840,9982526.0,apartment,335000,1180.0,installed,1953.0,good,fueloil,223.0,2.0,0.0,True,1716917.0
847,9730691.0,apartment,339500,1020.0,semiequipped,1958.0,good,gas,315.0,3.0,0.0,True,1612310.0
